Images read by center camera,Images read by Left camera,Images read by Right Camera,Steering ,Throttle,Brake,speed
Center_2021_08_22_22_37_38_873.jpg,Left_2021_08_22_22_37_38_873.jpg,Right_2021_08_22_22_37_38_873.jpg,-0.25,0,0,22.50234
Center_2021_08_22_22_37_38_943.jpg,Left_2021_08_22_22_37_38_943.jpg,Right_2021_08_22_22_37_38_943.jpg,-0.45,0,0,22.22623
Center_2021_08_22_22_37_39_017.jpg,Left_2021_08_22_22_37_39_017.jpg,Right_2021_08_22_22_37_39_017.jpg,0,0,0,22.03896
Center_2021_08_22_22_37_39_092.jpg,Left_2021_08_22_22_37_39_092.jpg,Right_2021_08_22_22_37_39_092.jpg,0,0,0,21.84912
Center_2021_08_22_22_37_39_165.jpg,Left_2021_08_22_22_37_39_165.jpg,Right_2021_08_22_22_37_39_165.jpg,0,0,0,21.67189
Center_2021_08_22_22_37_39_244.jpg,Left_2021_08_22_22_37_39_244.jpg,Right_2021_08_22_22_37_39_244.jpg,0,0,0,21.49743
Center_2021_08_22_22_37_39_314.jpg,Left_2021_08_22_22_37_39_314.jpg,Right_2021_08_22_22_37_39_314.jpg,0,0,0,21.36882
Center_2021_08_22_22_37_39_389.jpg,Left_2021_08_22_22_37_39_389.jpg,Right_2021_08_22_22_37_39_389.jpg,0,0,0,21.19634
Center_2021_08_22_22_37_39_463.jpg,Left_2021_08_22_22_37_39_463.jpg,Right_2021_08_22_22_37_39_463.jpg,0,0.1160397,0,21.07886
Center_2021_08_22_22_37_39_536.jpg,Left_2021_08_22_22_37_39_536.jpg,Right_2021_08_22_22_37_39_536.jpg,0,0.3364548,0,21.11855
Center_2021_08_22_22_37_39_609.jpg,Left_2021_08_22_22_37_39_609.jpg,Right_2021_08_22_22_37_39_609.jpg,0,0.5526987,0,21.42197
Center_2021_08_22_22_37_39_684.jpg,Left_2021_08_22_22_37_39_684.jpg,Right_2021_08_22_22_37_39_684.jpg,0,0.7761564,0,21.93655
Center_2021_08_22_22_37_39_760.jpg,Left_2021_08_22_22_37_39_760.jpg,Right_2021_08_22_22_37_39_760.jpg,-0.1,1,0,22.63846
Center_2021_08_22_22_37_39_828.jpg,Left_2021_08_22_22_37_39_828.jpg,Right_2021_08_22_22_37_39_828.jpg,-0.25,1,0,23.16045
Center_2021_08_22_22_37_39_901.jpg,Left_2021_08_22_22_37_39_901.jpg,Right_2021_08_22_22_37_39_901.jpg,-0.45,0.8923363,0,23.80964
Center_2021_08_22_22_37_39_974.jpg,Left_2021_08_22_22_37_39_974.jpg,Right_2021_08_22_22_37_39_974.jpg,0,0.67549,0,24.2515
Center_2021_08_22_22_37_40_048.jpg,Left_2021_08_22_22_37_40_048.jpg,Right_2021_08_22_22_37_40_048.jpg,0,0.4542706,0,24.55351
Center_2021_08_22_22_37_40_121.jpg,Left_2021_08_22_22_37_40_121.jpg,Right_2021_08_22_22_37_40_121.jpg,0,0.233767,0,24.65528
Center_2021_08_22_22_37_40_193.jpg,Left_2021_08_22_22_37_40_193.jpg,Right_2021_08_22_22_37_40_193.jpg,0,0.0173551,0,24.5923
Center_2021_08_22_22_37_40_268.jpg,Left_2021_08_22_22_37_40_268.jpg,Right_2021_08_22_22_37_40_268.jpg,0,0,0,24.39513
Center_2021_08_22_22_37_40_340.jpg,Left_2021_08_22_22_37_40_340.jpg,Right_2021_08_22_22_37_40_340.jpg,0,0,0,24.19875
Center_2021_08_22_22_37_40_413.jpg,Left_2021_08_22_22_37_40_413.jpg,Right_2021_08_22_22_37_40_413.jpg,-0.15,0,0,24.04456
Center_2021_08_22_22_37_40_487.jpg,Left_2021_08_22_22_37_40_487.jpg,Right_2021_08_22_22_37_40_487.jpg,-0.35,0,0,23.7892
Center_2021_08_22_22_37_40_559.jpg,Left_2021_08_22_22_37_40_559.jpg,Right_2021_08_22_22_37_40_559.jpg,-0.5500001,0,0,23.46252
Center_2021_08_22_22_37_40_632.jpg,Left_2021_08_22_22_37_40_632.jpg,Right_2021_08_22_22_37_40_632.jpg,0,0,0,23.24679
Center_2021_08_22_22_37_40_704.jpg,Left_2021_08_22_22_37_40_704.jpg,Right_2021_08_22_22_37_40_704.jpg,0,0,0,23.04066
Center_2021_08_22_22_37_40_776.jpg,Left_2021_08_22_22_37_40_776.jpg,Right_2021_08_22_22_37_40_776.jpg,0,0,0,22.90037
Center_2021_08_22_22_37_40_853.jpg,Left_2021_08_22_22_37_40_853.jpg,Right_2021_08_22_22_37_40_853.jpg,0,0,0,22.71471
Center_2021_08_22_22_37_40_923.jpg,Left_2021_08_22_22_37_40_923.jpg,Right_2021_08_22_22_37_40_923.jpg,-0.1,0,0,22.5299
Center_2021_08_22_22_37_40_997.jpg,Left_2021_08_22_22_37_40_997.jpg,Right_2021_08_22_22_37_40_997.jpg,-0.25,0,0,22.36946
Center_2021_08_22_22_37_41_068.jpg,Left_2021_08_22_22_37_41_068.jpg,Right_2021_08_22_22_37_41_068.jpg,-0.45,0,0,22.09871
Center_2021_08_22_22_37_41_142.jpg,Left_2021_08_22_22_37_41_142.jpg,Right_2021_08_22_22_37_41_142.jpg,-0.6500001,0,0,21.76074
Center_2021_08_22_22_37_41_212.jpg,Left_2021_08_22_22_37_41_212.jpg,Right_2021_08_22_22_37_41_212.jpg,-0.8000001,0,0,21.46648
Center_2021_08_22_22_37_41_288.jpg,Left_2021_08_22_22_37_41_288.jpg,Right_2021_08_22_22_37_41_288.jpg,0,0,0,21.19415
Center_2021_08_22_22_37_41_359.jpg,Left_2021_08_22_22_37_41_359.jpg,Right_2021_08_22_22_37_41_359.jpg,0,0,0,20.9733
Center_2021_08_22_22_37_41_436.jpg,Left_2021_08_22_22_37_41_436.jpg,Right_2021_08_22_22_37_41_436.jpg,0,0,0,20.95179
Center_2021_08_22_22_37_41_511.jpg,Left_2021_08_22_22_37_41_511.jpg,Right_2021_08_22_22_37_41_511.jpg,0,0,0,20.78782
Center_2021_08_22_22_37_41_585.jpg,Left_2021_08_22_22_37_41_585.jpg,Right_2021_08_22_22_37_41_585.jpg,0,0,0,20.62667
Center_2021_08_22_22_37_41_659.jpg,Left_2021_08_22_22_37_41_659.jpg,Right_2021_08_22_22_37_41_659.jpg,0,0,0,20.47471
Center_2021_08_22_22_37_41_737.jpg,Left_2021_08_22_22_37_41_737.jpg,Right_2021_08_22_22_37_41_737.jpg,0,0,0,20.11428
Center_2021_08_22_22_37_41_811.jpg,Left_2021_08_22_22_37_41_811.jpg,Right_2021_08_22_22_37_41_811.jpg,0,0,0,19.91186
Center_2021_08_22_22_37_41_887.jpg,Left_2021_08_22_22_37_41_887.jpg,Right_2021_08_22_22_37_41_887.jpg,0,0,0,19.74306
Center_2021_08_22_22_37_41_964.jpg,Left_2021_08_22_22_37_41_964.jpg,Right_2021_08_22_22_37_41_964.jpg,0,0.1170528,0,19.63393
Center_2021_08_22_22_37_42_039.jpg,Left_2021_08_22_22_37_42_039.jpg,Right_2021_08_22_22_37_42_039.jpg,0,0.3444318,0,19.75536
Center_2021_08_22_22_37_42_114.jpg,Left_2021_08_22_22_37_42_114.jpg,Right_2021_08_22_22_37_42_114.jpg,0,0.5676078,0,20.2459
Center_2021_08_22_22_37_42_193.jpg,Left_2021_08_22_22_37_42_193.jpg,Right_2021_08_22_22_37_42_193.jpg,0,0.8043051,0,20.75953
Center_2021_08_22_22_37_42_270.jpg,Left_2021_08_22_22_37_42_270.jpg,Right_2021_08_22_22_37_42_270.jpg,-0.2,1,0,21.44978
Center_2021_08_22_22_37_42_344.jpg,Left_2021_08_22_22_37_42_344.jpg,Right_2021_08_22_22_37_42_344.jpg,-0.4,0.775159,0,22.00824
Center_2021_08_22_22_37_42_421.jpg,Left_2021_08_22_22_37_42_421.jpg,Right_2021_08_22_22_37_42_421.jpg,0,0.5460964,0,22.34666
Center_2021_08_22_22_37_42_496.jpg,Left_2021_08_22_22_37_42_496.jpg,Right_2021_08_22_22_37_42_496.jpg,0,0.7723177,0,22.65418
Center_2021_08_22_22_37_42_572.jpg,Left_2021_08_22_22_37_42_572.jpg,Right_2021_08_22_22_37_42_572.jpg,0,1,0,23.37257
Center_2021_08_22_22_37_42_646.jpg,Left_2021_08_22_22_37_42_646.jpg,Right_2021_08_22_22_37_42_646.jpg,0,1,0,24.14908
Center_2021_08_22_22_37_42_725.jpg,Left_2021_08_22_22_37_42_725.jpg,Right_2021_08_22_22_37_42_725.jpg,0,1,0,24.92183
Center_2021_08_22_22_37_42_802.jpg,Left_2021_08_22_22_37_42_802.jpg,Right_2021_08_22_22_37_42_802.jpg,0,1,0,25.68851
Center_2021_08_22_22_37_42_876.jpg,Left_2021_08_22_22_37_42_876.jpg,Right_2021_08_22_22_37_42_876.jpg,0,1,0,26.25961
Center_2021_08_22_22_37_42_954.jpg,Left_2021_08_22_22_37_42_954.jpg,Right_2021_08_22_22_37_42_954.jpg,0,1,0,27.01573
Center_2021_08_22_22_37_43_030.jpg,Left_2021_08_22_22_37_43_030.jpg,Right_2021_08_22_22_37_43_030.jpg,0,1,0,27.76576
Center_2021_08_22_22_37_43_110.jpg,Left_2021_08_22_22_37_43_110.jpg,Right_2021_08_22_22_37_43_110.jpg,-0.1,1,0,28.50663
Center_2021_08_22_22_37_43_187.jpg,Left_2021_08_22_22_37_43_187.jpg,Right_2021_08_22_22_37_43_187.jpg,-0.3,1,0,29.19445
Center_2021_08_22_22_37_43_264.jpg,Left_2021_08_22_22_37_43_264.jpg,Right_2021_08_22_22_37_43_264.jpg,-0.5000001,1,0,29.79162
Center_2021_08_22_22_37_43_343.jpg,Left_2021_08_22_22_37_43_343.jpg,Right_2021_08_22_22_37_43_343.jpg,-0.7,0.7624285,0,30.05141
Center_2021_08_22_22_37_43_421.jpg,Left_2021_08_22_22_37_43_421.jpg,Right_2021_08_22_22_37_43_421.jpg,0,0.5314858,0,30.05006
Center_2021_08_22_22_37_43_499.jpg,Left_2021_08_22_22_37_43_499.jpg,Right_2021_08_22_22_37_43_499.jpg,0,0.2961532,0,29.99651
Center_2021_08_22_22_37_43_577.jpg,Left_2021_08_22_22_37_43_577.jpg,Right_2021_08_22_22_37_43_577.jpg,0,0.06301209,0,29.92001
Center_2021_08_22_22_37_43_656.jpg,Left_2021_08_22_22_37_43_656.jpg,Right_2021_08_22_22_37_43_656.jpg,0,0,0,29.69131
Center_2021_08_22_22_37_43_731.jpg,Left_2021_08_22_22_37_43_731.jpg,Right_2021_08_22_22_37_43_731.jpg,0,0,0,29.45275
Center_2021_08_22_22_37_43_810.jpg,Left_2021_08_22_22_37_43_810.jpg,Right_2021_08_22_22_37_43_810.jpg,0,0,0,29.21593
Center_2021_08_22_22_37_43_892.jpg,Left_2021_08_22_22_37_43_892.jpg,Right_2021_08_22_22_37_43_892.jpg,0,0,0,28.98099
Center_2021_08_22_22_37_43_970.jpg,Left_2021_08_22_22_37_43_970.jpg,Right_2021_08_22_22_37_43_970.jpg,0,0,0,28.74794
Center_2021_08_22_22_37_44_050.jpg,Left_2021_08_22_22_37_44_050.jpg,Right_2021_08_22_22_37_44_050.jpg,-0.1,0,0,28.5136
Center_2021_08_22_22_37_44_129.jpg,Left_2021_08_22_22_37_44_129.jpg,Right_2021_08_22_22_37_44_129.jpg,-0.3,0,0,28.23419
Center_2021_08_22_22_37_44_212.jpg,Left_2021_08_22_22_37_44_212.jpg,Right_2021_08_22_22_37_44_212.jpg,-0.5000001,0,0,27.87463
Center_2021_08_22_22_37_44_292.jpg,Left_2021_08_22_22_37_44_292.jpg,Right_2021_08_22_22_37_44_292.jpg,0,0,0,27.62868
Center_2021_08_22_22_37_44_372.jpg,Left_2021_08_22_22_37_44_372.jpg,Right_2021_08_22_22_37_44_372.jpg,0,0,0,27.4019
Center_2021_08_22_22_37_44_451.jpg,Left_2021_08_22_22_37_44_451.jpg,Right_2021_08_22_22_37_44_451.jpg,0,0,0,27.18054
Center_2021_08_22_22_37_44_532.jpg,Left_2021_08_22_22_37_44_532.jpg,Right_2021_08_22_22_37_44_532.jpg,0,0,0,26.96176
Center_2021_08_22_22_37_44_613.jpg,Left_2021_08_22_22_37_44_613.jpg,Right_2021_08_22_22_37_44_613.jpg,0,0,0,26.74494
Center_2021_08_22_22_37_44_690.jpg,Left_2021_08_22_22_37_44_690.jpg,Right_2021_08_22_22_37_44_690.jpg,0,0,0,26.52989
Center_2021_08_22_22_37_44_772.jpg,Left_2021_08_22_22_37_44_772.jpg,Right_2021_08_22_22_37_44_772.jpg,0,0,0,26.31657
Center_2021_08_22_22_37_44_855.jpg,Left_2021_08_22_22_37_44_855.jpg,Right_2021_08_22_22_37_44_855.jpg,0,0,0,26.10497
Center_2021_08_22_22_37_44_931.jpg,Left_2021_08_22_22_37_44_931.jpg,Right_2021_08_22_22_37_44_931.jpg,0,0,0,25.89507
Center_2021_08_22_22_37_45_014.jpg,Left_2021_08_22_22_37_45_014.jpg,Right_2021_08_22_22_37_45_014.jpg,0,0,0,25.68686
Center_2021_08_22_22_37_45_093.jpg,Left_2021_08_22_22_37_45_093.jpg,Right_2021_08_22_22_37_45_093.jpg,0,0,0,25.48029
Center_2021_08_22_22_37_45_174.jpg,Left_2021_08_22_22_37_45_174.jpg,Right_2021_08_22_22_37_45_174.jpg,0,0,0,25.27542
Center_2021_08_22_22_37_45_254.jpg,Left_2021_08_22_22_37_45_254.jpg,Right_2021_08_22_22_37_45_254.jpg,0,0,0,25.0722
Center_2021_08_22_22_37_45_336.jpg,Left_2021_08_22_22_37_45_336.jpg,Right_2021_08_22_22_37_45_336.jpg,0,0.2458818,0,25.02324
Center_2021_08_22_22_37_45_414.jpg,Left_2021_08_22_22_37_45_414.jpg,Right_2021_08_22_22_37_45_414.jpg,0,0.480849,0,25.20011
Center_2021_08_22_22_37_45_495.jpg,Left_2021_08_22_22_37_45_495.jpg,Right_2021_08_22_22_37_45_495.jpg,0,0.7239906,0,25.6027
Center_2021_08_22_22_37_45_576.jpg,Left_2021_08_22_22_37_45_576.jpg,Right_2021_08_22_22_37_45_576.jpg,0,0.9661326,0,26.2315
Center_2021_08_22_22_37_45_654.jpg,Left_2021_08_22_22_37_45_654.jpg,Right_2021_08_22_22_37_45_654.jpg,-0.2,1,0,26.95546
Center_2021_08_22_22_37_45_735.jpg,Left_2021_08_22_22_37_45_735.jpg,Right_2021_08_22_22_37_45_735.jpg,-0.4,1,0,27.61737
Center_2021_08_22_22_37_45_818.jpg,Left_2021_08_22_22_37_45_818.jpg,Right_2021_08_22_22_37_45_818.jpg,0,1,0,28.34882
Center_2021_08_22_22_37_45_896.jpg,Left_2021_08_22_22_37_45_896.jpg,Right_2021_08_22_22_37_45_896.jpg,0,1,0,29.0853
Center_2021_08_22_22_37_45_974.jpg,Left_2021_08_22_22_37_45_974.jpg,Right_2021_08_22_22_37_45_974.jpg,0,1,0,29.81821
Center_2021_08_22_22_37_46_054.jpg,Left_2021_08_22_22_37_46_054.jpg,Right_2021_08_22_22_37_46_054.jpg,0,1,0,30.18973
Center_2021_08_22_22_37_46_135.jpg,Left_2021_08_22_22_37_46_135.jpg,Right_2021_08_22_22_37_46_135.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_46_222.jpg,Left_2021_08_22_22_37_46_222.jpg,Right_2021_08_22_22_37_46_222.jpg,0,1,0,30.19028
Center_2021_08_22_22_37_46_296.jpg,Left_2021_08_22_22_37_46_296.jpg,Right_2021_08_22_22_37_46_296.jpg,0,1,0,30.19026
Center_2021_08_22_22_37_46_377.jpg,Left_2021_08_22_22_37_46_377.jpg,Right_2021_08_22_22_37_46_377.jpg,-0.1,1,0,30.18767
Center_2021_08_22_22_37_46_456.jpg,Left_2021_08_22_22_37_46_456.jpg,Right_2021_08_22_22_37_46_456.jpg,-0.3,1,0,30.16927
Center_2021_08_22_22_37_46_538.jpg,Left_2021_08_22_22_37_46_538.jpg,Right_2021_08_22_22_37_46_538.jpg,0,1,0,30.1891
Center_2021_08_22_22_37_46_623.jpg,Left_2021_08_22_22_37_46_623.jpg,Right_2021_08_22_22_37_46_623.jpg,0,1,0,30.18983
Center_2021_08_22_22_37_46_704.jpg,Left_2021_08_22_22_37_46_704.jpg,Right_2021_08_22_22_37_46_704.jpg,0,1,0,30.19021
Center_2021_08_22_22_37_46_781.jpg,Left_2021_08_22_22_37_46_781.jpg,Right_2021_08_22_22_37_46_781.jpg,0,1,0,30.19001
Center_2021_08_22_22_37_46_864.jpg,Left_2021_08_22_22_37_46_864.jpg,Right_2021_08_22_22_37_46_864.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_46_943.jpg,Left_2021_08_22_22_37_46_943.jpg,Right_2021_08_22_22_37_46_943.jpg,0,1,0,30.19032
Center_2021_08_22_22_37_47_026.jpg,Left_2021_08_22_22_37_47_026.jpg,Right_2021_08_22_22_37_47_026.jpg,0,1,0,30.19033
Center_2021_08_22_22_37_47_109.jpg,Left_2021_08_22_22_37_47_109.jpg,Right_2021_08_22_22_37_47_109.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_47_193.jpg,Left_2021_08_22_22_37_47_193.jpg,Right_2021_08_22_22_37_47_193.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_47_277.jpg,Left_2021_08_22_22_37_47_277.jpg,Right_2021_08_22_22_37_47_277.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_47_362.jpg,Left_2021_08_22_22_37_47_362.jpg,Right_2021_08_22_22_37_47_362.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_47_443.jpg,Left_2021_08_22_22_37_47_443.jpg,Right_2021_08_22_22_37_47_443.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_47_527.jpg,Left_2021_08_22_22_37_47_527.jpg,Right_2021_08_22_22_37_47_527.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_47_615.jpg,Left_2021_08_22_22_37_47_615.jpg,Right_2021_08_22_22_37_47_615.jpg,0,1,0,30.1902
Center_2021_08_22_22_37_47_695.jpg,Left_2021_08_22_22_37_47_695.jpg,Right_2021_08_22_22_37_47_695.jpg,0,1,0,30.19033
Center_2021_08_22_22_37_47_782.jpg,Left_2021_08_22_22_37_47_782.jpg,Right_2021_08_22_22_37_47_782.jpg,0,1,0,30.19034
Center_2021_08_22_22_37_47_867.jpg,Left_2021_08_22_22_37_47_867.jpg,Right_2021_08_22_22_37_47_867.jpg,0,1,0,30.19032
Center_2021_08_22_22_37_47_952.jpg,Left_2021_08_22_22_37_47_952.jpg,Right_2021_08_22_22_37_47_952.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_48_036.jpg,Left_2021_08_22_22_37_48_036.jpg,Right_2021_08_22_22_37_48_036.jpg,0,1,0,30.19028
Center_2021_08_22_22_37_48_125.jpg,Left_2021_08_22_22_37_48_125.jpg,Right_2021_08_22_22_37_48_125.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_48_205.jpg,Left_2021_08_22_22_37_48_205.jpg,Right_2021_08_22_22_37_48_205.jpg,0,1,0,30.19028
Center_2021_08_22_22_37_48_288.jpg,Left_2021_08_22_22_37_48_288.jpg,Right_2021_08_22_22_37_48_288.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_48_370.jpg,Left_2021_08_22_22_37_48_370.jpg,Right_2021_08_22_22_37_48_370.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_48_450.jpg,Left_2021_08_22_22_37_48_450.jpg,Right_2021_08_22_22_37_48_450.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_48_530.jpg,Left_2021_08_22_22_37_48_530.jpg,Right_2021_08_22_22_37_48_530.jpg,-0.1,1,0,30.18769
Center_2021_08_22_22_37_48_609.jpg,Left_2021_08_22_22_37_48_609.jpg,Right_2021_08_22_22_37_48_609.jpg,-0.3,1,0,30.16926
Center_2021_08_22_22_37_48_685.jpg,Left_2021_08_22_22_37_48_685.jpg,Right_2021_08_22_22_37_48_685.jpg,0,1,0,30.18987
Center_2021_08_22_22_37_48_765.jpg,Left_2021_08_22_22_37_48_765.jpg,Right_2021_08_22_22_37_48_765.jpg,0,1,0,30.19014
Center_2021_08_22_22_37_48_841.jpg,Left_2021_08_22_22_37_48_841.jpg,Right_2021_08_22_22_37_48_841.jpg,0,1,0,30.19026
Center_2021_08_22_22_37_48_918.jpg,Left_2021_08_22_22_37_48_918.jpg,Right_2021_08_22_22_37_48_918.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_48_995.jpg,Left_2021_08_22_22_37_48_995.jpg,Right_2021_08_22_22_37_48_995.jpg,0,1,0,30.19028
Center_2021_08_22_22_37_49_069.jpg,Left_2021_08_22_22_37_49_069.jpg,Right_2021_08_22_22_37_49_069.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_49_143.jpg,Left_2021_08_22_22_37_49_143.jpg,Right_2021_08_22_22_37_49_143.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_49_217.jpg,Left_2021_08_22_22_37_49_217.jpg,Right_2021_08_22_22_37_49_217.jpg,-0.15,1,0,30.18426
Center_2021_08_22_22_37_49_291.jpg,Left_2021_08_22_22_37_49_291.jpg,Right_2021_08_22_22_37_49_291.jpg,-0.35,1,0,30.16347
Center_2021_08_22_22_37_49_366.jpg,Left_2021_08_22_22_37_49_366.jpg,Right_2021_08_22_22_37_49_366.jpg,0,1,0,30.18954
Center_2021_08_22_22_37_49_439.jpg,Left_2021_08_22_22_37_49_439.jpg,Right_2021_08_22_22_37_49_439.jpg,0,1,0,30.19009
Center_2021_08_22_22_37_49_513.jpg,Left_2021_08_22_22_37_49_513.jpg,Right_2021_08_22_22_37_49_513.jpg,0,1,0,30.19024
Center_2021_08_22_22_37_49_591.jpg,Left_2021_08_22_22_37_49_591.jpg,Right_2021_08_22_22_37_49_591.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_49_665.jpg,Left_2021_08_22_22_37_49_665.jpg,Right_2021_08_22_22_37_49_665.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_49_740.jpg,Left_2021_08_22_22_37_49_740.jpg,Right_2021_08_22_22_37_49_740.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_49_811.jpg,Left_2021_08_22_22_37_49_811.jpg,Right_2021_08_22_22_37_49_811.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_49_887.jpg,Left_2021_08_22_22_37_49_887.jpg,Right_2021_08_22_22_37_49_887.jpg,0,1,0,30.19032
Center_2021_08_22_22_37_49_960.jpg,Left_2021_08_22_22_37_49_960.jpg,Right_2021_08_22_22_37_49_960.jpg,0,1,0,30.1903
Center_2021_08_22_22_37_50_036.jpg,Left_2021_08_22_22_37_50_036.jpg,Right_2021_08_22_22_37_50_036.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_50_110.jpg,Left_2021_08_22_22_37_50_110.jpg,Right_2021_08_22_22_37_50_110.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_50_185.jpg,Left_2021_08_22_22_37_50_185.jpg,Right_2021_08_22_22_37_50_185.jpg,-0.2,1,0,30.17978
Center_2021_08_22_22_37_50_260.jpg,Left_2021_08_22_22_37_50_260.jpg,Right_2021_08_22_22_37_50_260.jpg,-0.4,1,0,30.15746
Center_2021_08_22_22_37_50_335.jpg,Left_2021_08_22_22_37_50_335.jpg,Right_2021_08_22_22_37_50_335.jpg,0,1,0,30.18743
Center_2021_08_22_22_37_50_411.jpg,Left_2021_08_22_22_37_50_411.jpg,Right_2021_08_22_22_37_50_411.jpg,0,1,0,30.1898
Center_2021_08_22_22_37_50_485.jpg,Left_2021_08_22_22_37_50_485.jpg,Right_2021_08_22_22_37_50_485.jpg,0,1,0,30.1902
Center_2021_08_22_22_37_50_561.jpg,Left_2021_08_22_22_37_50_561.jpg,Right_2021_08_22_22_37_50_561.jpg,0,1,0,30.19028
Center_2021_08_22_22_37_50_635.jpg,Left_2021_08_22_22_37_50_635.jpg,Right_2021_08_22_22_37_50_635.jpg,0,1,0,30.19027
Center_2021_08_22_22_37_50_711.jpg,Left_2021_08_22_22_37_50_711.jpg,Right_2021_08_22_22_37_50_711.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_50_787.jpg,Left_2021_08_22_22_37_50_787.jpg,Right_2021_08_22_22_37_50_787.jpg,0,1,0,30.19029
Center_2021_08_22_22_37_50_868.jpg,Left_2021_08_22_22_37_50_868.jpg,Right_2021_08_22_22_37_50_868.jpg,0,1,0,30.19031
Center_2021_08_22_22_37_50_941.jpg,Left_2021_08_22_22_37_50_941.jpg,Right_2021_08_22_22_37_50_941.jpg,0,1,0,30.43863
Center_2021_08_22_22_37_51_015.jpg,Left_2021_08_22_22_37_51_015.jpg,Right_2021_08_22_22_37_51_015.jpg,0,1,0,30.12482
Center_2021_08_22_22_37_51_092.jpg,Left_2021_08_22_22_37_51_092.jpg,Right_2021_08_22_22_37_51_092.jpg,0,1,0,30.18283
Center_2021_08_22_22_37_51_167.jpg,Left_2021_08_22_22_37_51_167.jpg,Right_2021_08_22_22_37_51_167.jpg,0,1,0,30.41938
Center_2021_08_22_22_37_51_244.jpg,Left_2021_08_22_22_37_51_244.jpg,Right_2021_08_22_22_37_51_244.jpg,0,1,0,30.20737
Center_2021_08_22_22_37_51_317.jpg,Left_2021_08_22_22_37_51_317.jpg,Right_2021_08_22_22_37_51_317.jpg,0,1,0,30.18729
Center_2021_08_22_22_37_51_394.jpg,Left_2021_08_22_22_37_51_394.jpg,Right_2021_08_22_22_37_51_394.jpg,0,1,0,30.1896
Center_2021_08_22_22_37_51_471.jpg,Left_2021_08_22_22_37_51_471.jpg,Right_2021_08_22_22_37_51_471.jpg,0,1,0,30.19003
Center_2021_08_22_22_37_51_547.jpg,Left_2021_08_22_22_37_51_547.jpg,Right_2021_08_22_22_37_51_547.jpg,0,1,0,30.19004
Center_2021_08_22_22_37_51_625.jpg,Left_2021_08_22_22_37_51_625.jpg,Right_2021_08_22_22_37_51_625.jpg,0,1,0,30.18998
Center_2021_08_22_22_37_51_698.jpg,Left_2021_08_22_22_37_51_698.jpg,Right_2021_08_22_22_37_51_698.jpg,0,1,0,30.18993
Center_2021_08_22_22_37_51_773.jpg,Left_2021_08_22_22_37_51_773.jpg,Right_2021_08_22_22_37_51_773.jpg,0,1,0,30.18992
Center_2021_08_22_22_37_51_860.jpg,Left_2021_08_22_22_37_51_860.jpg,Right_2021_08_22_22_37_51_860.jpg,0,1,0,30.18992
Center_2021_08_22_22_37_51_930.jpg,Left_2021_08_22_22_37_51_930.jpg,Right_2021_08_22_22_37_51_930.jpg,0,1,0,30.18991
Center_2021_08_22_22_37_52_007.jpg,Left_2021_08_22_22_37_52_007.jpg,Right_2021_08_22_22_37_52_007.jpg,0,1,0,30.18992
Center_2021_08_22_22_37_52_084.jpg,Left_2021_08_22_22_37_52_084.jpg,Right_2021_08_22_22_37_52_084.jpg,0,1,0,30.18989
Center_2021_08_22_22_37_52_162.jpg,Left_2021_08_22_22_37_52_162.jpg,Right_2021_08_22_22_37_52_162.jpg,0,1,0,30.18991
Center_2021_08_22_22_37_52_241.jpg,Left_2021_08_22_22_37_52_241.jpg,Right_2021_08_22_22_37_52_241.jpg,0,1,0,30.1899
Center_2021_08_22_22_37_52_317.jpg,Left_2021_08_22_22_37_52_317.jpg,Right_2021_08_22_22_37_52_317.jpg,0,1,0,30.18991
Center_2021_08_22_22_37_52_396.jpg,Left_2021_08_22_22_37_52_396.jpg,Right_2021_08_22_22_37_52_396.jpg,0,1,0,30.1899
Center_2021_08_22_22_37_52_477.jpg,Left_2021_08_22_22_37_52_477.jpg,Right_2021_08_22_22_37_52_477.jpg,0,1,0,30.18989
Center_2021_08_22_22_37_52_559.jpg,Left_2021_08_22_22_37_52_559.jpg,Right_2021_08_22_22_37_52_559.jpg,0,1,0,30.18991
